2016/05/18 07:30:00   1.039061e-01 -5.313528e-02
2016/05/18 08:30:00   1.332087e-01 -3.061166e-02
2016/05/18 09:30:00   1.683135e-01 -5.242951e-03
2016/05/18 10:30:00   2.092426e-01  1.728067e-02
2016/05/18 11:30:00   2.560183e-01  3.126903e-02
2016/05/18 12:30:00   3.161089e-01  2.520180e-02
2016/05/18 13:30:00   4.243818e-01 -3.090017e-02
2016/05/18 14:30:00   5.631776e-01 -1.212338e-01
2016/05/18 15:30:00   7.062985e-01 -2.229781e-01
2016/05/18 16:30:00   8.275465e-01 -3.133118e-01
2016/05/18 17:30:00   9.007237e-01 -3.694137e-01
2016/05/18 18:30:00   8.992801e-01 -3.686783e-01
2016/05/18 19:30:00   8.172442e-01 -3.074716e-01
2016/05/18 20:30:00   6.851524e-01 -2.089185e-01
2016/05/18 21:30:00   5.363753e-01 -9.791660e-02
2016/05/18 22:30:00   4.042835e-01  6.365180e-04
2016/05/18 23:30:00   3.222476e-01  6.184316e-02
2016/05/19 00:30:00   3.107217e-01  6.993166e-02
2016/05/19 01:30:00   3.127549e-01  6.486838e-02
2016/05/19 02:30:00   3.160287e-01  5.671565e-02
2016/05/19 03:30:00   3.197161e-01  4.753310e-02
2016/05/19 04:30:00   3.229899e-01  3.938037e-02
2016/05/19 05:30:00   3.250231e-01  3.431710e-02
2016/05/19 06:30:00   3.209380e-01  3.405200e-02
2016/05/19 07:30:00   2.905499e-01  3.740684e-02
2016/05/19 08:30:00   2.416199e-01  4.319655e-02
2016/05/19 09:30:00   1.865093e-01  5.046115e-02
2016/05/19 10:30:00   1.375793e-01  5.824067e-02
2016/05/19 11:30:00   1.071912e-01  6.557512e-02
2016/05/19 12:30:00   1.032082e-01  7.184925e-02
2016/05/19 13:30:00   1.059778e-01  7.839286e-02
2016/05/19 14:30:00   1.105197e-01  8.515714e-02
2016/05/19 15:30:00   1.157931e-01  9.177316e-02
2016/05/19 16:30:00   1.207572e-01  9.787200e-02
2016/05/19 17:30:00   1.243713e-01  1.030848e-01
2016/05/19 18:30:00   1.259691e-01  1.072612e-01
2016/05/19 19:30:00   1.271300e-01  1.113626e-01
2016/05/19 20:30:00   1.281440e-01  1.152840e-01
2016/05/19 21:30:00   1.289684e-01  1.187040e-01
2016/05/19 22:30:00   1.295601e-01  1.213011e-01
2016/05/19 23:30:00   1.298766e-01  1.227536e-01
2016/05/20 00:30:00   1.298241e-01  1.221848e-01
2016/05/20 01:30:00   1.290972e-01  1.167085e-01
2016/05/20 02:30:00   1.277072e-01  1.074114e-01
2016/05/20 03:30:00   1.257209e-01  9.602077e-02
2016/05/20 04:30:00   1.232049e-01  8.426403e-02
2016/05/20 05:30:00   1.202259e-01  7.386855e-02
2016/05/20 06:30:00   1.152811e-01  6.587532e-02
2016/05/20 07:30:00   1.007784e-01  5.757389e-02
2016/05/20 08:30:00   7.970740e-02  4.918893e-02
2016/05/20 09:30:00   5.682228e-02  4.159600e-02
2016/05/20 10:30:00   3.687730e-02  3.567065e-02
2016/05/20 11:30:00   2.462672e-02  3.228843e-02
2016/05/20 12:30:00   2.301106e-02  3.273080e-02
2016/05/20 13:30:00   2.404120e-02  3.902081e-02
2016/05/20 14:30:00   2.590251e-02  4.914880e-02
2016/05/20 15:30:00   2.838736e-02  6.055611e-02
2016/05/20 16:30:00   3.128812e-02  7.068410e-02
2016/05/20 17:30:00   3.439717e-02  7.697411e-02
2016/05/20 18:30:00   3.791990e-02  7.729464e-02
2016/05/20 19:30:00   4.371677e-02  7.310843e-02
